customer_id,country,segment,product_tier,open_date,dob,digital_adoption_score,acquisition_channel
57679,US,Consumer,Green,2022-11-21,1964-03-01,83,Branch
57680,US,Corporate,Platinum,2006-05-07,1978-08-19,54,Direct
57681,US,Consumer,CoBrand,2013-05-17,1980-11-24,69,Direct
57682,UK,Consumer,Blue,2018-08-24,1985-03-23,56,Referral
57683,US,Consumer,CoBrand,2015-04-19,1981-11-17,41,Direct
57684,CA,Corporate,Platinum,2025-01-22,1969-01-04,87,Online
57685,US,Consumer,Gold,2023-09-23,1964-08-25,80,Branch
57686,UK,SMB,Gold,2018-12-08,1966-01-23,88,Referral
57687,US,Consumer,Blue,2025-08-03,1970-04-14,97,Branch
57688,CA,SMB,Blue,2023-02-19,1978-04-18,39,Branch
57689,US,Consumer,BusinessPlatinum,2024-10-06,1974-11-09,57,Direct
57690,US,Consumer,Gold,2021-12-21,1990-01-02,78,Branch
57691,US,SMB,BusinessGold,2012-02-22,2006-09-01,63,Online
57692,US,SMB,Platinum,2004-10-06,2005-01-28,38,Partner
57693,SG,Consumer,Green,2024-08-01,1999-12-09,86,Branch
57694,US,Consumer,BusinessPlatinum,2021-06-26,1981-01-06,52,Direct
57695,US,Consumer,Green,2024-02-21,1991-03-15,80,Direct
57696,US,Consumer,Blue,2024-09-24,1990-02-23,98,Referral
57697,US,SMB,Gold,2009-07-05,1977-03-08,60,Online
57698,US,SMB,BusinessGold,2019-05-15,1978-04-18,64,Online
57699,US,SMB,Blue,2025-01-16,1988-02-09,69,Referral
57700,US,Consumer,Green,2013-07-11,1985-12-10,46,Online
57701,DE,Consumer,Gold,2025-09-25,1992-05-09,76,Partner
57702,US,Consumer,Platinum,2015-07-14,1973-05-05,47,Referral
57703,UK,Consumer,Blue,2024-12-15,1980-02-13,61,Online
57704,UK,SMB,Gold,2018-02-15,2002-10-26,64,Online
57705,US,Consumer,BusinessGold,2023-08-25,1985-11-27,100,Online
57706,US,Consumer,Platinum,2025-08-03,1968-06-14,59,Direct
57707,CA,Corporate,Blue,2025-02-07,1976-07-02,79,Branch
57708,US,Consumer,Blue,2014-12-10,1976-07-23,55,Online
57709,SG,Consumer,Green,2024-05-26,1999-05-23,60,Branch
57710,US,SMB,CoBrand,2012-12-15,1977-06-23,56,Branch
57711,US,Consumer,BusinessGold,2022-09-28,1975-05-10,63,Direct
57712,US,Consumer,Gold,2022-12-24,1972-10-14,62,Direct
57713,US,Corporate,Blue,2020-02-13,2003-08-08,81,Branch
57714,US,Consumer,BusinessGold,2015-12-13,1983-08-09,48,Partner
57715,US,Consumer,Green,2025-03-09,1975-10-27,68,Partner
57716,US,Consumer,Blue,2020-11-23,1979-10-14,54,Online
57717,US,Corporate,Gold,2019-05-13,1983-01-06,86,Direct
57718,US,Consumer,Gold,2025-12-23,1986-05-07,64,Partner
57719,US,Consumer,Blue,2016-05-02,2001-10-21,83,Online
57720,US,SMB,Green,2015-09-12,1972-09-07,73,Online
57721,US,Consumer,Blue,2021-10-01,1983-01-12,64,Direct
57722,CA,Consumer,Blue,1997-10-09,1982-07-04,34,Online
57723,UK,SMB,Gold,2025-09-07,1982-02-26,57,Direct
57724,US,Consumer,Blue,2013-11-24,1983-08-18,79,Direct
57725,US,Consumer,Blue,2013-03-19,1986-06-28,47,Online
57726,US,SMB,Blue,2017-04-25,1974-08-13,61,Direct
57727,US,Consumer,Platinum,2023-11-26,2007-01-20,83,Online
57728,IN,SMB,Green,2024-06-03,1979-03-08,97,Online
57729,US,Consumer,BusinessGold,2025-08-04,1975-04-10,92,Online
57730,US,SMB,Platinum,2020-03-16,1996-07-28,88,Direct
57731,US,Consumer,Gold,2024-07-01,1988-08-02,66,Partner
57732,JP,Consumer,Blue,2021-05-09,1964-10-15,59,Online
57733,US,Consumer,BusinessGold,2016-07-15,1986-06-13,75,Online
57734,US,SMB,BusinessGold,2023-12-19,1977-11-12,68,Direct
57735,US,Consumer,BusinessGold,2025-06-05,1984-05-01,92,Direct
57736,UK,Consumer,Green,2024-02-15,1960-11-23,78,Online
57737,US,SMB,Green,2019-11-07,1963-11-01,100,Online
57738,IN,SMB,Green,2023-05-15,2006-07-23,98,Partner
57739,IN,Consumer,BusinessGold,2018-09-11,1983-07-25,95,Online
57740,US,Consumer,BusinessGold,2020-08-23,1999-09-08,62,Online
57741,US,SMB,Blue,2016-12-04,1976-12-26,66,Online
57742,AU,Consumer,Blue,2001-01-19,1990-01-01,36,Direct
57743,US,SMB,Blue,2021-08-20,1976-11-26,63,Online
57744,US,Consumer,Gold,2007-01-28,1973-12-24,52,Branch
57745,US,Consumer,Gold,2024-05-07,1986-03-14,77,Direct
57746,US,SMB,Green,2015-06-18,1996-01-28,52,Direct
57747,IN,Consumer,Gold,2020-01-12,1993-12-03,66,Online
57748,AU,Consumer,CoBrand,2003-05-28,1972-10-14,34,Online
57749,US,SMB,BusinessPlatinum,2020-03-22,1986-08-17,71,Branch
57750,US,SMB,CoBrand,2025-09-23,1996-04-09,71,Online
57751,DE,Consumer,CoBrand,2024-08-09,1985-11-14,73,Direct
57752,US,Consumer,Gold,2017-05-05,1993-04-12,93,Online
57753,US,Corporate,Blue,2022-04-05,1974-11-26,56,Branch
57754,US,Consumer,Green,2024-05-01,1993-01-28,59,Branch
57755,US,Consumer,CoBrand,2021-01-19,1963-07-21,71,Online
57756,US,Consumer,BusinessGold,2022-10-05,1964-07-24,60,Direct
57757,US,Consumer,BusinessPlatinum,2017-03-25,1992-10-21,68,Online
57758,AU,Consumer,Blue,2003-12-25,1995-02-14,44,Direct
57759,DE,Consumer,Green,2017-06-21,1986-03-04,78,Branch
57760,US,Corporate,Gold,2024-10-11,1980-05-14,78,Online
57761,US,SMB,Platinum,2021-07-27,1980-11-07,66,Referral
57762,US,Consumer,BusinessGold,2024-11-22,1988-08-18,56,Online
57763,US,Consumer,Gold,2024-02-23,1985-08-27,67,Online
57764,US,SMB,Platinum,2005-07-14,1983-06-10,42,Online
57765,DE,SMB,Blue,2019-04-28,1968-11-23,68,Direct
57766,US,Consumer,Green,2017-11-18,1976-05-16,68,Online
57767,US,SMB,Gold,2012-08-17,1989-05-12,69,Branch
57768,US,Consumer,Green,2019-08-23,2006-11-23,66,Direct
57769,US,Consumer,BusinessGold,2011-07-11,1999-08-05,52,Branch
57770,US,Consumer,Green,2016-06-05,1989-06-23,80,Online
57771,US,Consumer,BusinessGold,2024-07-16,1988-12-04,91,Online
57772,US,Consumer,BusinessGold,2011-06-08,1980-06-03,37,Online
57773,US,Consumer,CoBrand,2025-03-25,1995-04-21,65,Online
57774,CA,Consumer,Blue,2024-02-06,1999-01-02,85,Partner
57775,US,Consumer,Gold,2023-02-22,1963-06-16,67,Online
57776,US,Consumer,Platinum,2022-03-20,1992-10-22,81,Partner
57777,US,Consumer,CoBrand,2006-12-01,1981-07-28,45,Referral
57778,US,Consumer,BusinessGold,2010-11-22,1981-09-21,68,Partner
57779,AU,Corporate,Blue,2023-12-16,1993-07-11,76,Partner
57780,UK,Consumer,Blue,2024-06-24,1984-03-13,91,Partner
57781,US,Consumer,Blue,2023-02-02,2004-12-15,57,Referral
57782,US,Corporate,Gold,2025-07-22,1975-06-01,100,Online
57783,US,SMB,Green,2019-06-05,1975-01-26,81,Online
57784,US,Consumer,Platinum,2012-07-15,1975-04-26,67,Partner
57785,US,Consumer,Blue,2022-09-21,1980-02-10,81,Online
57786,US,Consumer,CoBrand,2023-07-12,1992-02-15,93,Partner
57787,US,Consumer,BusinessPlatinum,2022-10-15,1990-12-02,60,Online
57788,US,Consumer,Green,2004-12-19,1967-06-14,52,Partner
57789,US,Consumer,Platinum,2017-02-07,1992-02-15,70,Referral
57790,UK,Consumer,Gold,2023-02-27,1976-12-14,69,Direct
57791,UK,Consumer,Platinum,2024-05-23,1969-11-16,84,Branch
57792,US,Consumer,Gold,2023-08-28,1989-10-11,60,Direct
57793,US,Consumer,Gold,2007-10-16,1991-05-05,49,Branch
57794,US,SMB,Blue,2019-07-19,1976-08-01,63,Online
57795,US,Consumer,Blue,2025-09-06,1973-09-24,57,Direct
57796,US,SMB,Gold,2013-05-21,1987-02-23,55,Direct
57797,IN,SMB,Platinum,2023-08-13,1986-08-06,96,Partner
57798,US,Consumer,Green,2012-07-14,1980-02-16,55,Referral
57799,US,Consumer,Blue,2014-03-19,1994-08-08,78,Branch
57800,US,Consumer,Gold,2023-05-17,1982-10-08,72,Direct
57801,US,Consumer,Blue,2020-07-01,1983-08-17,69,Online
57802,FR,SMB,CoBrand,2024-01-27,1990-05-05,66,Direct
57803,US,Consumer,Green,2016-04-25,1987-03-21,69,Direct
57804,MX,SMB,Green,2019-04-18,1983-06-18,91,Online
57805,US,Consumer,Blue,2011-03-09,1989-08-19,46,Direct
57806,US,Corporate,CoBrand,2025-06-07,2004-12-08,60,Direct
57807,US,SMB,Green,2016-10-16,1972-03-25,65,Online
57808,US,SMB,CoBrand,2006-05-25,1974-11-04,45,Online
57809,US,Consumer,CoBrand,2015-11-22,1981-10-17,76,Direct
57810,US,Consumer,Blue,2024-08-16,1980-12-17,89,Partner
57811,US,Consumer,BusinessPlatinum,2015-01-20,1988-04-12,63,Partner
57812,US,Consumer,Green,2023-09-15,1973-04-28,59,Partner
57813,US,SMB,Gold,2024-03-13,2001-12-19,72,Online
57814,US,Consumer,Platinum,2009-08-19,1979-08-12,57,Online
57815,US,SMB,Blue,2024-07-16,2001-05-01,87,Direct
57816,DE,SMB,BusinessGold,2023-10-17,1997-04-18,71,Direct
57817,FR,SMB,Green,2016-04-16,1997-07-15,71,Partner
57818,US,Consumer,Gold,2012-07-09,1991-09-16,51,Partner
57819,US,Consumer,Platinum,2010-09-01,1991-06-03,49,Direct
57820,US,Consumer,Green,2016-09-01,1978-08-21,58,Online
57821,US,Consumer,Gold,2012-12-27,1991-07-07,41,Partner
57822,CA,SMB,BusinessGold,2017-03-25,1981-01-06,56,Branch
57823,US,Consumer,Green,2022-05-22,1982-08-03,68,Direct
57824,US,Consumer,Platinum,2021-06-16,1975-07-09,80,Direct
57825,CA,Consumer,Platinum,2020-05-18,1999-08-22,95,Online
57826,US,Consumer,Gold,2024-07-03,1984-08-05,74,Partner
57827,US,SMB,Green,2020-02-26,1972-09-07,79,Online
57828,MX,Consumer,Platinum,2015-08-07,1980-03-26,60,Partner
57829,US,Corporate,Platinum,2022-06-13,1998-12-15,72,Online
57830,US,Consumer,Green,2022-01-19,1970-04-14,63,Direct
57831,US,Consumer,Blue,2022-05-17,1975-06-26,50,Online
57832,US,SMB,Gold,2017-10-12,1950-04-12,69,Direct
57833,US,Consumer,Green,2021-04-02,1992-10-17,75,Referral
57834,US,Consumer,Gold,2024-10-12,1997-12-21,81,Partner
57835,US,Consumer,Platinum,2010-03-07,1973-08-05,46,Partner
57836,IN,Consumer,Gold,2006-12-16,1973-08-18,43,Online
57837,US,Consumer,CoBrand,2012-09-14,1984-06-19,66,Direct
57838,US,Consumer,Gold,2024-11-22,1999-05-12,74,Online
57839,US,Consumer,Blue,2022-03-09,1970-01-15,78,Partner
57840,US,Consumer,Gold,2000-05-22,1986-05-21,44,Partner
57841,US,Consumer,BusinessGold,2022-06-17,1956-10-16,67,Partner
57842,SG,Consumer,Gold,2025-04-07,1981-11-19,77,Partner
57843,US,Consumer,CoBrand,2018-12-13,1969-01-11,71,Direct
57844,US,SMB,Green,2023-12-20,1958-08-28,82,Direct
57845,US,Consumer,Blue,2023-01-27,1983-07-02,75,Online
57846,US,SMB,Blue,2009-01-23,1972-03-05,68,Direct
57847,US,Consumer,Platinum,2025-09-17,1974-02-11,67,Online
57848,US,Consumer,CoBrand,2019-02-17,1969-09-19,58,Direct
57849,UK,SMB,CoBrand,2018-12-25,1998-09-12,82,Online
57850,US,Corporate,Green,2017-12-15,1984-07-26,73,Online
57851,US,Consumer,Gold,2011-01-27,1981-02-14,84,Partner
57852,DE,Consumer,Blue,2013-11-21,1994-01-14,66,Partner
57853,US,SMB,CoBrand,2021-08-25,1976-12-19,76,Online
57854,US,SMB,BusinessPlatinum,2022-04-13,1976-09-05,61,Referral
57855,US,SMB,Blue,2020-09-01,1970-05-04,72,Online
57856,US,SMB,BusinessGold,2024-03-27,1991-08-25,84,Branch
57857,DE,SMB,Platinum,2017-12-20,1977-03-20,67,Branch
57858,US,Consumer,CoBrand,2025-12-25,1978-06-01,56,Direct
57859,US,Corporate,Blue,2021-03-06,1982-02-08,83,Referral
57860,US,Consumer,Platinum,2010-03-23,1997-01-02,56,Online
57861,US,SMB,Blue,2021-08-26,1994-03-05,86,Online
57862,US,Consumer,Platinum,2020-08-03,1991-04-28,79,Online
57863,US,Consumer,Green,2016-08-19,1983-11-04,58,Online
57864,UK,Consumer,BusinessGold,2011-08-11,1970-05-21,55,Direct
57865,US,Consumer,Platinum,2023-07-24,1978-06-05,64,Branch
57866,US,Consumer,Green,2021-04-11,1971-05-17,73,Partner
57867,US,Consumer,Green,2020-05-19,1992-01-15,60,Direct
57868,US,Consumer,Gold,2008-07-26,1975-11-05,65,Branch
57869,US,SMB,BusinessGold,2025-04-26,1977-03-16,85,Branch
57870,IN,Consumer,BusinessGold,2023-03-11,1980-08-07,100,Branch
57871,US,Consumer,Gold,2018-12-24,1976-10-27,53,Partner
57872,CA,Consumer,Gold,2019-09-11,1975-09-03,67,Online
57873,US,Consumer,Platinum,2007-11-18,1993-05-13,64,Branch
57874,US,Consumer,Green,2021-02-27,1974-06-05,81,Online
57875,US,SMB,Green,2020-07-22,1976-02-07,72,Referral
57876,IN,Corporate,Green,2010-10-17,1981-09-25,42,Online
57877,US,Consumer,Gold,2018-11-24,1981-06-25,61,Online
57878,US,Consumer,Green,2003-02-25,1986-10-21,44,Online
57879,US,SMB,Gold,2025-06-02,1989-03-06,63,Online
57880,US,Corporate,CoBrand,2019-11-21,1985-11-13,72,Branch
57881,US,Corporate,CoBrand,2022-04-05,2002-03-10,78,Direct
57882,JP,SMB,Blue,2003-10-07,1969-06-27,28,Partner
57883,FR,SMB,BusinessGold,2024-12-24,2007-02-18,91,Partner
57884,US,Consumer,CoBrand,2018-11-15,1972-10-02,73,Partner
57885,MX,Consumer,Green,2025-04-07,2000-01-15,70,Online
57886,US,Consumer,CoBrand,2022-12-20,1977-03-14,89,Online
57887,DE,Corporate,BusinessPlatinum,2020-12-15,1978-11-10,42,Partner
57888,US,Corporate,Blue,2021-12-02,1985-10-23,83,Partner
57889,US,Corporate,BusinessGold,2023-09-20,1976-07-06,82,Referral
57890,US,Consumer,Gold,2004-11-06,1993-02-26,32,Online
57891,FR,Consumer,Gold,2014-02-11,1969-09-22,45,Direct
57892,US,Corporate,Green,2018-04-23,1970-03-06,51,Partner
57893,US,SMB,BusinessGold,2024-05-02,1993-03-05,80,Online
57894,US,Consumer,BusinessGold,2024-12-15,1989-06-27,72,Branch
57895,US,Consumer,CoBrand,1998-09-28,1985-06-11,30,Partner
57896,US,SMB,Green,2015-09-05,1963-11-15,68,Online
57897,US,SMB,Blue,2017-01-03,2000-03-01,81,Online
57898,CA,Consumer,Blue,2023-08-01,1985-09-20,52,Direct
57899,US,Consumer,Green,2019-06-16,1988-01-01,64,Referral
57900,US,SMB,BusinessGold,2023-03-01,1984-04-02,88,Referral
57901,US,Consumer,Blue,2007-01-23,1977-08-01,51,Online
57902,AU,Consumer,Green,2017-08-12,1984-04-25,79,Branch
57903,US,SMB,Platinum,2002-10-09,1971-08-15,8,Online
57904,US,SMB,Blue,2025-11-24,1969-11-23,93,Direct
57905,US,Consumer,Green,1997-04-12,1992-01-18,19,Referral
57906,US,Corporate,BusinessGold,2023-09-04,2000-10-19,81,Direct
57907,FR,Consumer,BusinessGold,2021-05-13,1996-10-26,93,Online
57908,US,Consumer,CoBrand,2008-07-08,1986-02-23,45,Online
57909,US,Consumer,Platinum,2022-02-07,1989-02-10,79,Direct
57910,US,Consumer,BusinessGold,2016-04-20,1994-09-08,45,Online
57911,US,Consumer,Blue,2025-11-02,1973-08-03,79,Branch
57912,US,Corporate,CoBrand,2025-05-23,1988-03-25,80,Branch
57913,DE,Consumer,Blue,2021-11-08,2007-04-25,64,Direct
57914,US,Consumer,Gold,2020-04-04,1985-06-25,72,Direct
57915,US,SMB,Gold,2017-11-17,1975-12-15,72,Direct
57916,US,Consumer,BusinessGold,2022-06-12,1992-08-02,66,Partner
57917,US,Consumer,Green,2023-01-06,1986-08-19,50,Online
57918,US,Consumer,Green,2022-07-26,1997-05-14,94,Online
57919,IN,Consumer,Green,2012-10-22,1973-07-15,50,Online
57920,US,Consumer,Gold,2025-04-04,1977-08-27,68,Online
57921,IN,Consumer,Gold,2011-07-24,1958-10-28,47,Direct
57922,US,SMB,Platinum,2024-12-16,1971-12-27,75,Direct
57923,US,Consumer,Green,2019-10-28,1979-12-10,56,Online
57924,US,Consumer,Green,2024-09-13,1983-01-28,62,Direct
57925,US,Consumer,Gold,2006-01-02,1968-05-15,38,Partner
57926,US,Corporate,Blue,2020-01-22,1967-04-07,70,Referral
57927,IN,Consumer,Platinum,2017-07-03,1988-06-20,79,Online
57928,US,Consumer,Gold,2011-03-25,1980-05-04,49,Online
57929,US,Consumer,CoBrand,2020-07-15,1979-09-22,79,Online
57930,US,SMB,Platinum,2023-12-19,1979-05-04,87,Direct
57931,US,SMB,Gold,2019-09-08,1994-09-25,55,Branch
57932,US,Consumer,Blue,2025-06-02,1973-02-27,85,Referral
57933,US,Consumer,Platinum,2019-01-22,1971-06-15,71,Partner
57934,US,Consumer,Gold,2023-03-13,1978-07-24,80,Online
57935,US,Consumer,Blue,2022-08-11,1982-08-23,60,Online
57936,US,SMB,Platinum,2025-05-17,1983-07-18,82,Branch
57937,US,Consumer,Green,2024-11-25,1962-01-26,72,Direct
57938,US,Consumer,Gold,2013-11-06,1980-08-23,65,Partner
57939,US,SMB,Blue,2021-01-23,1974-09-15,80,Referral
57940,US,SMB,Gold,2019-06-14,1970-01-26,75,Partner
57941,US,Corporate,Green,2020-10-07,1978-08-11,62,Referral
57942,US,Consumer,Blue,2022-01-17,1980-07-26,83,Partner
57943,CA,Consumer,Blue,2017-01-05,1985-08-21,82,Partner
57944,US,Consumer,Platinum,2023-01-14,1966-11-14,77,Online
57945,AU,SMB,Green,2018-06-14,1977-05-21,85,Online
57946,US,Consumer,BusinessPlatinum,2025-04-27,1999-08-08,85,Online
57947,US,Consumer,Platinum,2020-08-28,1965-09-14,84,Online
57948,US,SMB,Blue,2024-06-17,1964-03-23,94,Branch
57949,US,SMB,Platinum,1990-01-28,1990-07-06,24,Online
57950,US,Consumer,Gold,2022-10-02,1977-04-13,69,Direct
57951,US,Consumer,Gold,2024-10-07,2005-07-10,84,Direct
57952,US,Consumer,Platinum,2006-11-18,1993-09-20,56,Branch
57953,IN,Consumer,Green,2004-04-27,1967-11-14,39,Branch
57954,US,Consumer,Gold,2024-06-28,1998-08-25,94,Partner
57955,US,Consumer,Green,2025-05-13,1975-04-10,95,Online
57956,US,Consumer,Green,2023-02-22,1989-08-12,77,Partner
57957,US,Consumer,Platinum,2021-02-08,1964-04-11,61,Branch
57958,DE,Consumer,BusinessGold,2015-06-20,2001-07-23,71,Partner
57959,US,SMB,CoBrand,2021-02-09,1980-02-09,86,Partner
57960,MX,Consumer,Platinum,2020-12-28,1971-11-25,48,Online
57961,US,Consumer,Gold,2022-06-06,1993-02-13,71,Branch
57962,FR,Consumer,Gold,2025-06-25,1992-10-11,81,Partner
57963,US,Consumer,CoBrand,2013-04-15,1977-12-21,66,Online
57964,UK,Consumer,Gold,2013-08-13,2000-09-17,65,Branch
57965,US,Consumer,Platinum,2024-05-05,1987-05-16,85,Online
57966,US,Consumer,Platinum,2024-11-14,1992-07-20,65,Direct
57967,US,Consumer,Gold,2005-10-23,1996-02-16,37,Branch
57968,US,Consumer,Green,2010-10-01,1969-01-05,93,Direct
57969,US,Corporate,Green,2021-12-17,1970-09-15,73,Online
57970,US,Consumer,Blue,2014-07-20,1977-06-12,85,Direct
57971,US,Consumer,Platinum,2023-07-12,1998-11-08,74,Online
57972,US,SMB,Gold,2021-09-10,1985-06-15,65,Online
57973,US,Consumer,Gold,2022-04-22,1979-04-06,72,Online
57974,IN,Corporate,Blue,2016-01-08,1987-05-11,72,Online
57975,US,Consumer,Blue,2016-06-02,1965-04-14,68,Online
57976,US,Corporate,BusinessGold,2024-11-13,1965-06-04,72,Partner
57977,US,Consumer,Blue,2016-12-04,1990-12-06,69,Online
57978,US,Consumer,Green,2003-07-12,1982-08-14,41,Online
57979,US,SMB,Blue,2014-09-04,1993-11-24,81,Online
57980,UK,Consumer,Gold,2022-09-03,1994-02-13,76,Online
57981,US,Consumer,Blue,2001-02-17,1982-08-24,13,Direct
57982,US,SMB,Green,2010-01-13,1993-05-25,55,Partner
57983,US,SMB,Green,2022-04-06,2003-06-09,87,Online
57984,US,Consumer,Gold,2020-11-18,1974-11-07,69,Direct
57985,US,Corporate,BusinessPlatinum,2025-11-26,1994-03-21,100,Online
57986,US,Consumer,Blue,2023-11-05,1997-02-19,76,Online
57987,US,SMB,Gold,2016-09-10,1985-01-19,76,Online
57988,US,SMB,BusinessPlatinum,2022-05-09,2002-09-09,68,Direct
57989,US,Consumer,Gold,2025-04-07,1971-07-06,63,Branch
57990,IN,Consumer,Gold,2024-09-28,1994-10-06,65,Referral
57991,CA,SMB,Platinum,2023-04-04,1983-08-28,86,Partner
57992,US,Corporate,BusinessGold,2020-07-18,1999-09-01,89,Online
57993,US,Consumer,Platinum,2024-07-21,2001-01-07,70,Direct
57994,JP,Consumer,Blue,2024-08-16,1986-08-04,52,Online
57995,US,Consumer,BusinessPlatinum,2014-10-07,1999-04-09,50,Direct
57996,US,Consumer,CoBrand,2025-04-05,2000-03-11,94,Online
57997,US,Consumer,Blue,2023-02-01,1987-05-16,87,Online
57998,US,Consumer,Green,2010-04-05,1987-10-27,44,Online
57999,US,Consumer,Platinum,2024-02-18,1971-05-27,74,Direct
58000,US,Consumer,Centurion,2007-10-21,1966-07-01,76,Online
58001,US,Corporate,Blue,2023-08-27,1981-05-27,50,Online
58002,AU,Consumer,BusinessPlatinum,2025-06-03,1981-09-15,89,Direct
58003,US,Consumer,Blue,2010-04-10,1985-03-12,43,Online
58004,US,Consumer,Gold,2016-03-02,1988-07-12,56,Online
58005,DE,Corporate,Green,2024-10-11,1977-05-02,81,Referral
58006,UK,SMB,CoBrand,2022-06-13,1984-12-10,89,Direct
58007,US,Corporate,BusinessPlatinum,2021-08-13,1970-02-22,91,Direct
58008,US,Consumer,Gold,2025-08-13,1997-01-25,67,Referral
58009,US,Consumer,Green,2017-02-23,1976-01-18,82,Online
58010,US,Consumer,Gold,2016-11-03,1987-06-18,60,Referral
58011,UK,Corporate,CoBrand,2025-09-23,1964-01-24,89,Branch
58012,US,SMB,Gold,2019-05-27,1994-07-07,62,Online
58013,US,Consumer,Gold,2016-11-17,1980-10-28,67,Partner
58014,US,Consumer,Blue,2018-12-14,1984-06-01,49,Online
58015,US,Corporate,Blue,2024-07-02,1998-07-16,80,Online
58016,IN,Consumer,Gold,2018-01-16,1990-11-28,48,Branch
58017,US,SMB,Blue,2017-05-10,2006-10-01,65,Online
58018,US,Consumer,CoBrand,2024-12-25,1967-06-07,81,Online
58019,US,Corporate,Gold,2013-12-05,1961-07-27,51,Online
58020,US,Consumer,Platinum,2020-05-20,1988-04-28,53,Online
58021,US,SMB,Blue,2021-06-09,1984-09-28,87,Partner
58022,US,Consumer,BusinessGold,2024-02-10,1996-11-02,93,Partner
58023,US,Consumer,Blue,2015-05-22,1961-03-19,61,Online
58024,US,Consumer,Gold,2024-02-02,2006-10-24,65,Direct
58025,US,SMB,Green,2013-04-15,1988-05-21,52,Online
58026,US,Consumer,Blue,2020-02-11,1977-06-16,62,Partner
58027,US,Consumer,Gold,2011-12-03,1998-04-14,68,Branch
58028,US,Consumer,BusinessPlatinum,2021-10-22,1991-03-17,59,Direct
58029,US,Consumer,CoBrand,2024-10-23,1983-01-24,83,Online
58030,US,Consumer,CoBrand,2025-01-02,2002-08-14,60,Direct
58031,US,Consumer,Platinum,2000-12-13,1984-12-26,35,Online
58032,UK,Consumer,CoBrand,2025-09-26,1985-07-12,97,Online
58033,US,Consumer,Platinum,2004-03-07,1978-09-21,67,Partner
58034,SG,Consumer,Blue,2019-07-07,1982-11-04,65,Partner
58035,SG,Consumer,Green,2020-08-24,1994-08-03,61,Online
58036,US,Consumer,Gold,2018-06-27,1981-10-02,73,Online
58037,UK,SMB,Green,2020-01-07,1987-04-06,73,Partner
58038,US,Consumer,BusinessGold,2021-12-11,2002-08-07,81,Direct
58039,US,Consumer,Blue,1996-11-03,1989-10-13,30,Branch
58040,CA,Consumer,Platinum,2023-01-01,2005-11-08,73,Direct
58041,US,Consumer,Blue,2018-08-14,1967-04-27,50,Partner
58042,US,Consumer,Platinum,2001-03-05,1972-07-13,33,Online
58043,US,Consumer,Gold,2024-04-26,1964-03-06,79,Direct
58044,UK,SMB,BusinessGold,2015-06-27,1977-12-13,48,Online
58045,DE,Consumer,Green,2025-12-09,1990-12-07,100,Online
58046,US,Consumer,Gold,1992-09-24,1980-06-18,20,Branch
58047,US,Corporate,Centurion,2025-09-20,1985-03-23,54,Direct
58048,US,SMB,Gold,2012-11-24,1993-03-05,56,Partner
58049,UK,Consumer,Blue,2010-09-14,1983-04-15,52,Online
58050,US,Consumer,BusinessGold,2022-12-16,1965-06-10,72,Online
58051,US,Consumer,Blue,2015-05-13,1998-08-07,60,Online
58052,US,SMB,Green,2019-04-12,1993-11-02,62,Online
58053,US,Consumer,Gold,2022-11-15,1980-05-26,63,Online
58054,US,Corporate,Gold,2021-03-28,1989-01-14,71,Online
58055,US,Consumer,Green,2023-04-15,2000-04-21,54,Online
58056,US,Consumer,BusinessGold,2012-10-27,1970-12-19,52,Partner
58057,US,Corporate,BusinessGold,2013-07-25,1990-02-16,56,Referral
58058,US,Consumer,Gold,2013-10-04,1998-02-24,56,Referral
58059,US,Consumer,BusinessGold,2025-09-11,1960-08-23,92,Branch
58060,US,Corporate,Green,2021-08-23,1982-01-21,79,Partner
58061,US,Consumer,Gold,2025-03-18,1994-05-11,73,Partner
58062,US,Consumer,Platinum,2024-03-06,1990-05-12,92,Online
58063,US,Consumer,Gold,2019-10-01,1999-02-22,51,Online
58064,US,Consumer,Blue,2024-01-06,1963-08-22,61,Online
58065,US,SMB,Green,2020-10-19,2007-03-19,73,Online
58066,US,Consumer,Green,2019-07-12,1993-06-01,67,Direct
58067,US,Consumer,Gold,2022-02-24,1987-12-21,76,Online
58068,IN,Consumer,Platinum,2019-09-17,1966-11-06,61,Online
58069,IN,Consumer,Platinum,1999-03-13,1998-12-11,46,Branch
58070,US,Consumer,BusinessGold,2025-05-20,1971-06-02,100,Online
58071,US,Consumer,Platinum,2025-03-11,1988-10-04,100,Branch
58072,US,Consumer,Blue,2022-05-13,1987-03-08,79,Referral
58073,US,Consumer,Blue,2019-10-26,2000-07-08,81,Online
58074,IN,Consumer,Blue,2022-01-01,1985-10-04,79,Online
58075,US,Consumer,CoBrand,2002-10-12,1984-09-21,43,Online
58076,US,Consumer,Green,2016-04-21,1984-02-05,58,Online
58077,US,Consumer,CoBrand,2025-01-07,1980-05-24,99,Direct
58078,US,Corporate,Green,2025-09-20,1993-01-12,69,Branch
58079,US,Consumer,Gold,2007-09-05,1984-03-07,43,Online
58080,US,SMB,BusinessGold,2020-06-02,1982-10-06,73,Partner
58081,CA,Consumer,Platinum,2025-09-07,1987-10-16,62,Branch
58082,US,Consumer,BusinessPlatinum,2024-11-23,1971-01-16,84,Direct
58083,US,SMB,Platinum,2018-10-19,1964-02-06,81,Online
58084,US,Consumer,BusinessGold,2016-04-01,1980-08-09,58,Online
